213,Périodique,Roud Gustave,"[Sans nul doute…] (rubrique ""Le petit courrier des arts et des lettres…"", chronique ""En 50 lignes"")",La Semaine de la femme,,,15,,,1942-04-11,p. 5,À propos des Mystères de Paris d'Eugène Sue et de Feu M. le Duc de Paul Morand.,Fait,,,Non
628,Photographie,Roud Gustave,"[Robert Eicher guidant un atelage de deux cheveaux], [Un semeur]",Le Sillon Romand,,,"9, 11",,,1942-05-15,,"1942-05-15, 1942-12-25. D'après une lettre conservée dans CRJ 53.",,,,
214,Périodique,Roud Gustave,Pont de mai,La Semaine de la femme,,,"20 (à partir de ce numéro, la numérotation s'arrête, nous la poursuivons manuellement)",,,1942-05-16,p. 1,"Cahiers, 6, p. 76-77.",Fait,,,Oui
215,Périodique,Roud Gustave,Pigeon,La Guilde du Livre,,,6,,,1942-06,p. 94-96,"“Pigeon”, Air de la solitude, Écrits II, p. 172-179 (sans la photographie).",Fait,,,Oui
216,Périodique,Roud Gustave,Halte en juin,La Semaine de la femme,,,24,,,1942-06-13,p. 1,"Halte en juin, p. 13-16. Cahiers, 6, p. 87-88.",Fait,,,Oui
601,Périodique,Roud Gustave,Quand les chevaux ne sont plus utiles aux travaux des champs,Lectures du foyer,,,30,,,1942-07,p. 1,,Fait,,,Oui
217,Périodique,Roud Gustave,"Le Peintre Steven-Paul Robert (rubrique ""Les Beaux-Arts"")",Suisse contemporaine,,,7,,,1942-07,p. 596-597,,Fait,,,Non
218,Périodique,Roud Gustave,L'Amour des fleurs,La Semaine de la femme,,,30,,,1942-07-22,p. 1,,Fait,,,Oui
219,Périodique,Roud Gustave,Moissons,La Semaine de la femme,,,33,,,1942-08-15,p. 9,"Halte en juin, p. 33-36. Cahiers, 6, p. 97-98.",Fait,,,Non
220,Périodique,Roud Gustave,Pouvoirs d'une prairie,La Guilde du Livre,,,10,,,1942-10,p. 177-178,"""Pouvoirs d'une prairie”, Air de la solitude, Écrits II, p. 190-196 (sans la photographie)",Fait,,,Oui
221,Périodique,Roud Gustave,Labour,La Semaine de la femme,,,45,,,1942-11-07,p. 9,"Les Fleurs et Les Saisons, p. 73-75. Premier paragraphe en partie repris dans « Pour un bouquet des quatre-saisons », « Pensée sauvage », La Guilde du Livre, mai 1953.",Fait,,,Oui
222,Périodique,Roud Gustave,Œuvres d'Auberjonois à Winterthour,Gazette de Lausanne,,,,,,1942-12-15,p. 1,"Avant les autruches, après les iguanes, p. 318-320.",Fait,,,Oui
227,Périodique,Roud Gustave,"Richard Hartmann (rubrique ""Les Beaux-Arts"")",Suisse contemporaine,,,2,,,1943-02,p. 119-120,"Salut à quelques peintres, p. 87-90.",Fait,,,Non
228,Périodique,Roud Gustave,Mémoire,La Guilde du Livre,,,2,,,1943-02,p. 21-22,"“Mémoire”, Air de la solitude, Ecrits II, p. 233-238.",Fait,,,Oui
229,Périodique,Roud Gustave,Bain d'un faucheur,"Cahiers du Sud, ""Images de la Suisse""",,,Numéro spécial,,,1943-04,p. 308-309,"Déjà publié dans la revue Présence, en février 1935. Sans modification. Publié dans Pour un moissonneur (1941), Ecrits II, p.50-52. Horizon, vol. 13, n°74, 1946, p. 106-107 (avec une introduction de Georges Nicole, traduite en anglais).",Pas fait,,,Oui
625,Photographie,Roud Gustave,[sans titre],Joie. Journal pour les étudiants de la Suisse romande,,,"4e année, 6",,,1943-04,p. 2,,,,,Oui
230,Périodique,Roud Gustave,Semeur d'avril,La Semaine de la femme,,,"(Pas de numérotation, et la date est supposée)",,,1943-04-03,p. 1,"Les Fleurs et les Saisons, p. 25-27.",Fait,,,Oui
231,Périodique,Roud Gustave,Trois feuillets d'un printemps perdu (1. Le cerisier fleuri 2. Le rameau de cerisier 3. L'énigme,Joie. Journal pour les étudiants de la Suisse romande,,,7,,,1943-05,p. 11,"Reprise intégrale de ""Le cerisier fleuri"" et ""Le rameau de cerisier"", ainsi que reprise partielle de ""L'énigme"", de ""Aujourd'hui"", 12 juin 1930. Repris plus tard dans Les Fleurs et les saisons. ”L'énigme” est repris dans Air de la solitude, Ecrits II, p.166-167.",Pas fait,,,Oui
232,Périodique,Roud Gustave,Présences à Port-des-Prés,La Guilde du Livre,,,9,,,1943-09,p. 144-146,"Repris avec de nombreuses modifications dans ""Présences à Port-des-Prés"", Feuille Centrale de Zofingue, avril 1941. “Présences à Port-des-Prés”, Air de la solitude, Ecrits II, p. 71-79.",Fait,,,Non (mais dans boîte La Guilde du Livre)
449,Périodique,Roud Gustave,A.-J. Bataillard dialogue avec M. Gustave Roud,Joie. Journal pour les étudiants de la Suisse romande,,,1,,,1943-10,p. 6 et 12,"Contient une traduction par Roud de Hölderlin: ""Prière aux Parques"". (et une traduction par Pierre Jean Jouve dans la NRF, en 1929, de ""Moitié de la vie"").",Fait,,,Oui
234,Périodique,Roud Gustave,René Auberjonois vu par C. F. Ramuz,Illustré,,,,,,1943-11-25,p. 8,"Avant les autruches, après les iguanes, p. 329-331.",Fait,,,Non
,Périodiques,Roud Gustave,Différence,Lettres,,,6,,,1943-12,p. 5-9,Air de la solitude,,,,
236,Périodique,Roud Gustave,[Une imagerie au mètre carré…],Revue de l'Édition,,,Numéro spécimen,,,1944-03-15,p. 16-17,"Avant les autruches, après les iguanes, p. 335-336.",Fait,,,Non
237,Périodique,Roud Gustave,Adieu à une route morte,La Guilde du Livre,,,4,,,1944-04,p. 60-62,"Repris avec quelques variantes dans “Adieu à une route morte”, Air de la solitude, Ecrits II, p. 132-138",Fait,,,Oui
240,Périodique,Roud Gustave,Mirage d'hiver,La Guilde du Livre,,,2,,,1945-02,p. 18-20,"Repris avec quelques variantes dans “Mirage d'hiver”, Campagne perdue, Ecrits III, p. 129-136.",Fait,,,Oui
626,Photographie,Roud Gustave,La forêt d'hiver et ses bourreaux,La Guilde du Livre,,,2,,,1945-02,p. 17 (couverture),,,,,Oui
241,Périodique,Roud Gustave,Petite note sur Rive bleue,La Guilde du Livre,,,3,,,1945-03,p. 44-46,Sur le livre de Kristmann Gudmundsson.,Fait,,,Non (mais dans boîte La Guilde du Livre)
242,Périodique,Roud Gustave,Verdures de la Nuit,Servir,,,18,,,1945-05-03,p. 10,Sur Maurice Chappaz.,Fait,,,Oui
243,Périodique,Roud Gustave,Présence du poète,Lettres,,,"3e année, 6 ( (numéro spécial C. F. Ramuz)",,,1945-06,p. 86-88,Sur C.F. Ramuz.,Fait,,,Oui
245,Périodique,Roud Gustave,Sur les Châteaux en enfance de Catherine Colomb,La Guilde du Livre,,,8,,,1945-08,p. 128-130,,Fait,,,Oui
246,Périodique,Roud Gustave,Le paysan,Économie,,,2,,,1945-09,p. 23-26,"Repris sous le même titre, avec quelques modifications, dans Réforme, 11 juin 1955.",Fait,,,Non
248,Périodique,Roud Gustave,Inutilisable,La Guilde du Livre,,,12,,,1945-12,p. 203-206,"Repris en partie (“Parmi ceux qui vivent (...) de l'absence”), avec des variantes, dans “L'attente”, Le repos du cavalier, Ecrits II, p. 248-254.",Fait,,,Oui
252,Périodique,Roud Gustave,Bain d'un faucheur,Horizon,,,74,London,,1946-02,p. 106-107,"Reprend le poème “Bain d'un faucheur” paru dans Pour un moissonneur (1941), Ecrits II, p.50-52. Ce poème avait précédemment été publié dans la revue Présence en février 1935, ainsi que dans les Cahiers du sud en avril 1943.",Fait,,,Non
253,Périodique,Roud Gustave,Visite au dragon Ramseyer,La Guilde du Livre,,,3,,,1946-03,p. 41-44,"“Visite au dragon”, Campagne perdue, Ecrits III, p. 183-191.",Fait,,,Oui
251,Périodique,Roud Gustave,Beau-Site,Gazette de Beau-Site,,,64,Leysin,,1946-06,p. 17,,Fait,,,Oui
254,Périodique,Roud Gustave,"Page de ""L'été"", Les Foins",Le Courrier de La Plata,,,,,,1946-08-01,p. 4,"Ce poème sera repris avec quelques variantes dans le chapitre “Foins” de Haut-Jorat d'été (Bulletin de La Guilde du Livre, août 1950), ainsi que dans la revue du Semeur vaudois, en février 1954.",Fait,,,Oui
255,Périodique,Roud Gustave,Le Monde réel,Gazette de Lausanne,,,,,,1946-10-19,p. 3,"Ce texte sera repris en mai-juin 1957, dans la revue Pour l'art. Lectures, p.31- 34.",Fait,,,Non
256,Périodique,Roud Gustave,Cueilleurs de pommes à Monnéaz,La Guilde du Livre,Oui,,11,,,1946-11,p. 278-281,"Repris, avec plusieurs variantes, dans “Cueilleurs de pommes”, Le repos du cavalier, Ecrits II, p. 266-272.",Fait,,,Oui
260,Périodique,Roud Gustave,Les Courses villageoises,Le Dragon romand,,,4,,,1947-04,p. 1-2,"Cahiers, 6, p.116-119.",Fait,,,Non
261,Périodique,Roud Gustave,"La mort de C. F. Ramuz, Adieu",Servir,,,22,,,1947-05-29,p. 1,"Cahiers, 16, p. 165-166. Avant les autruches, après les iguanes, p. 359-360.",Fait,,,Oui
262,Périodique,Roud Gustave,Poétique,Gazette de Lausanne,,,,,,1947-05-31,p. 7,,Fait,,,Non
264,Périodique,Roud Gustave,Sur Aimé Pache,La Guilde du Livre,,,11,,,1947-11,p. 283-285,"Lectures, p. 77-81. Cahiers, 16, p. 167-170",Fait,,,Oui
265,Périodique,Roud Gustave,"Au temps d'""Aujourd'hui""",Suisse contemporaine,,,"XIe série, 9-10  (Hommage à C.F. Ramuz)",,,1947-11,p. 887-894,"Lectures, p. 83-89.",Fait,,,Oui
266,Périodique,Roud Gustave,Dragons à Chapelle,Gazette de Lausanne,,,,,,1947-11-08,p. 7,"Cahiers, 6, p. 120.",Fait,,,Oui
268,Périodique,Roud Gustave,D'un cahier d'instants,Organe de l'association romande du personnel de la librairie et de l'édition (ARPLE),,,"3e année, 13 ""Écrivains vaudois""",,,1947-12,p. 14-16,"Reprend en partie ""Dictée"", 1940. Repris de façon disparate dans Campagne perdue. “Le soleil revenu [...] répète pour demain” est repris avec quelques variantes dans CP, Écrits III, p. 114. “Brève fugue [...] venaient d'ailleurs” est repris avec quelques variantes dans CP, Écrits III, p. 140-141.""",Fait,,,Oui
271,Périodique,Roud Gustave,Rameau de cerisier,Pour l'Art,,,1,,,1948-06(-07),p.9,"Fait partie du poème Notes, Cahiers, 6, p. 22-25. Le rameau de cerisier constituait le quatrième poème de Notes, publié dans Aujourd'hui le 12 juin 1930.",Fait,,,Non
272,Périodique,Roud Gustave,L'Ami dans la vallée,La Guilde du Livre,,,9,,,1948-09,p. 202-204,"Repris en partie (depuis “Lentement, sous le regard...”) et avec quelques variantes, dans “L'ami dans la vallée”, Le repos du cavalier, Ecrits II, p. 259-265.",Fait,,,Oui
273,Périodique,Roud Gustave,Visite ancienne à l'atelier d'Auberjonois,Pour l'Art,,,2,,,1948-09(-10),p. 2-4,"Avant les autruches, après les iguanes, p. 368-371.",Fait,,,Oui
274,Périodique,Roud Gustave,Dessins de Seurat,Pour l'Art,,,3,,,1948-11(-12),p. 12 et 15,"Salut à quelques peintres, p.19-24.",Fait,,,Non
278,Périodique,Roud Gustave,Lettre au poète Werner Weber,La Guilde du Livre,,,5,,,1949-05,p. 114-116,"Lectures, p. 99-104. Contient la traduction d'un poème de Werner Weber.",Fait,,,Oui
279,Périodique,Roud Gustave,L'enclave,Gazette de Lausanne,,,,,,1949-06-04,p. 7,"Repris avec quelques variantes dans “L'enclave”, in Le repos du cavalier, Ecrits II, p.241-247.",Fait,,,Non
280,Périodique,Roud Gustave,Haut-Jorat,Suisse contemporaine,,,"13e série, 7-8 , (""Aspects scientifiques et littéraires du Pays de Vaud"")",,,1949-07(-08),p. 400-404,"Repris avec quelques variantes (depuis “... peu à peu le paysage sortir...”) dans Haut-Jorat, p.22-32 (Fata Morgana, 2011). Il existe un tiré à part de ce numéro, Aspects scientifiques et littéraires du Pays de Vaud, numéro spécial de Suisse contemporaine publié à l'occasion de la 129e réunion de la Société helvétique des Sciences naturelles, du 3 au 5 septembre 1949, à Lausanne, et offert aux congressistes.",Fait,,,Non
283,Périodique,Roud Gustave,Nicolas Poussin ou le lyrisme pur,Pour l'Art,,,10,,,1950-01(-02),p. 4-6,"Revue de Belles-Lettres, 3-4, 1975. Salut à quelques peintres, p.11-18.",Fait,,,¨
284,Périodique,Roud Gustave,Grand-Saint-Bernard,Perspectives,,,"6e année, 1",,,1950-02,p. 17-19,,Fait,,,Oui
282,Périodique,Roud Gustave,D'une quête,Botteghe oscure,,,5,,,1950-05,p. 284-289,"Reprend, avec plusieurs modifications et amplifications, “Deux moments d'une quête”, paru en novembre - décembre 1941 dans la Suisse contemporaine. Repris, avec quelques variantes, en ouverture de Requiem, Ecrits III, p.27-41.",Fait,,,Oui
285,Périodique,Roud Gustave,Haut-Jorat d'été,La Guilde du Livre,,,8,,,1950-08,p. 168-170,"Le premier poème, “Foins”, reprend avec quelques variantes l'article “Les foins” paru dans Le Courrier de la Plata en août 1946. Repris dans Semeur vaudois, 27.02.1954, et publié dans Les fleurs et les saisons, p.39-42, ainsi que “Rose-Mousse” (p.57-58) et “Cueilleurs de cerises” (p.43-46).",Fait,,,Oui
286,Périodique,Roud Gustave,La Fondation C.F. Ramuz,La Guilde du Livre,,,9,,,1950-09,p. 204,,Fait,,,Non (mais dans boîte La Guilde du Livre)
287,Périodique,Roud Gustave,Feuillets,Rencontre,,,6,,,1950-11(-12),p. 1-7,"Repris de façon disparate dans Campagne perdue. “Ce matin, longues heures (...) seul port ici-bas”, repris in CP, Ecrits III, p.104. “Instant sans prix (...) pour le revoir”, repris in CP, Ecrits III, p.180-181. “Fernand laboure (...) en triompher”, repris in CP, Ecrits III, p.195-196 “Boix de Boulex (...) calme retrouvé”, repris in CP, Ecrits III, p.115-116. “Hier les petits chats (...) rire inextinguible de l'esprit”, repris in CP, Ecrits III, p.123-124. “Ce matin René (...) cerisier en [COMPLETER]",Fait,,,Oui
289,Périodique,Roud Gustave,[Ouvre les yeux ferme les yeux…],La Guilde du Livre,,,12,,,1950-12,p. 264-265,Extrait en facsimilé de deux pages de Paris des rêves.,Fait,,,Oui
293,Périodique,Roud Gustave,Rêve,La Guilde du Livre,,,4,,,1951-04,p. 86-87,"Tiré de Chant de Pâques. Lectures, p. 96.",Fait,,,Non (mais dans boîte La Guilde du Livre)
294,Périodique,Roud Gustave,Petite note sur Les Pieds de l'Ange,La Guilde du Livre,,,5,,,1951-05,p. 110-112,Sur le livre d'Alice Curchod,Fait,,,Oui
295,Périodique,Roud Gustave,Le repos du cavalier,Rencontre,,,9-10,,,1951-06(-08),p. 34-35,"Repris, avec quelques variantes, dans “Le repos du cavalier”, in Le repos du cavalier, Ecrits II, p.255-258.",Fait,,,
296,Périodique,Roud Gustave,Le Vagabond ensorcelé,La Guilde du Livre,,,9,,,1951-09,p. 212,Sur le livre de Nicolas Leskov,Fait,,,Non (mais dans boîte La Guilde du Livre)
297,Périodique,Roud Gustave,[Puis-je sans être importun vous demander l'hospitalité] (rubrique: Correspondance),Revue de Suisse,,,7,,,1952-04-30,p. 145-148,,Fait,,,
300,Périodique,Roud Gustave,[Pardonnez-moi si je déçois votre attente…],La Guilde du Livre,,,8,,,1952-08,p. 223,"Tiré de Présence de Ramuz. Repris de ""Avec Ramuz"", 1951.",Fait,,,Non (mais dans boîte La Guilde du Livre)
299,Périodique,Roud Gustave,Sur l'Art d'Auberjonois,Perspectives,,,"8e année, 3",,,1952-08,p. 5-9,"Avant les autruches, après les iguanes, p. 411-414",Fait,,,Oui
301,Périodique,Roud Gustave,Grand Quai,La Guilde du Livre,,,12,,,1952-12,p. 318-319,Sur un livre d'Anne Pollier,Fait,,,Oui
302,Périodique,Roud Gustave,Sur la poésie de Maurice Chappaz,Feuille centrale de Zofingue,,,2,,,1953-01,p. 110-115,"Lectures, p.105-110.",Fait,,,Non
305,Périodique,Roud Gustave,Air de la solitude,Feuille centrale de Zofingue,,,2,,,1953-01,p.100-104,"Reprend le poème “Air de la solitude”, Air de la solitude, Ecrits II, p.149-156.",Fait,,,Non
306,Périodique,Roud Gustave,Le Haut-Jorat,Gazette de Lausanne,,,,,,1953-02-19,p. 28,,Fait,,,Oui
307,Périodique,Roud Gustave,[Pour peu qu'elle évoque…],Feuille d'Avis de Lausanne,,,Supplément illustré à l'occasion des 150 ans du canton de Vaud,,,1953-03-11,"s.i.p. (Ce cahier spécial n'est pas numéroté, mais la page correspond à la page 37 du journal.)","Cahiers, 6, p. 127-131.",Fait,Oui,,Oui
308,Périodique,Roud Gustave,Pour un bouquet des quatre-saisons,La Guilde du Livre,,,5,,,1953-05,p. 129-131,"La plupart de ces textes a été publiée dans Les fleurs et les saisons : “L'églantier” (p. 47-48). “L'épilobe en épi” (p. 53-54). “La capucine” (p. 61-62). “L'orchis à deux feuilles” L. Le premier para(p. 33-34.) “La grande marguerite” (p. 67-68). Le premier paragraphe est inspiré en partie de Labour, 1942",Fait,,,Oui
310,Périodique,Roud Gustave,Hommage à Pierre-Louis Matthey pour ses soixante ans,La Nouvelle Revue de Lausanne,,,,,,1953-07-17,p. 1 et 3,,Fait,,,Oui
311,Périodique,Roud Gustave,L'Enclave,Pays du Lac,,,"1ère série, 1",,,1953-10,p. 5-7,"cf. “L'Enclave”, paru dans Gazette de Lausanne le 4 juin 1949. Repris, avec quelques variantes, dans “L'enclave”, Le repos du cavalier, Ecrits II, p. 241-247.",Fait,,,Oui
303,Périodique,Roud Gustave,Des musiques volées aux musiques choisies,Carreau,,,35,,,1953-12,p. 1,"Contient deux vers d'un poème de Trakl traduit par Roud: ""Une fontaine chante. Les nuages / Au coeur du bleu glissent, doux et légers…""",Fait,,,Non
629,Photographie,Roud Gustave,"[André Ramseyer à la charue?], [Olivier?], [Tracteur], [André Ramseyer aux foins], [Enfant sur un tracteur], [Char à foins], [Récolte des foins], [Olivier tressant un panier]",Le Semeur Vaudois,,,"6, 7, 9, 10, 13, 17, 18, 40",,,1954-02-06,p. 1,"1954-02-06, 1954-02-13, 1954-02-27, 1954-03-06, 1954-03-27, 1954-04-24, 1954-05-01, 1954-10-02. D'après une facture conservée dans CRJ 51. Vérifié jusqu'au 23 juillet 1955.",,,,
314,Périodique,Roud Gustave,"Foins (rubrique ""Poésie de la terre"")",Semeur vaudois,,,,,,1954-02-27,p.6,"Reprend le chapitre “Foins” de Haut-Jorat d'été (Bulletin de La Guilde du Livre, août 1950), qui lui-même reprenait, avec quelques variantes, l'article “Les foins”, paru dans Le courrier de la Plata, en août 1946. Publié dans Halte en juin, p. 17-20, et dans Les fleurs et les saisons, p. 39-42. Cahiers, 6, p. 89-90.",Fait mais pas inséré (texte identique),,,Oui
312,Périodique,Roud Gustave,Quelques lettres inédites de C. F. Ramuz,"Alambic, revue des jeunes",,présentation et notes de Gustave Roud,1,,,1954-03,p. 2-6,,Fait,,,Oui
315,Périodique,Roud Gustave,René Auberjonois,Schweizer Monatsschrift,,,"14e année, 4",,,1954-03,p. 30 et 43-44,"Traduction par Monique Humbert d'un texte commandé par Maurice Bastian du Département fédéral des affaires étrangères. La version française établie d'après le dactylogramme de Roud conservé au CRLR est publiée dans Avant les autruches, après les iguanes, p. 443-446. Texte relu d'après Avant les autruches, après les iguanes, à comparer au dactylogramme (CRLR). Selon une note de ce dernier ouvrage, il aurait été également traduit en anglais et en espagnol (rechercher à effectuer).",Fait,,,
604,Périodique,Roud Gustave,Le paysan,Semeur vaudois,,,13,,,1954-03-27,p. 3 et 4,"Légères modifications de ""Le Paysan"" paru dans Economie, septembre 1945, pp. 23-26. A reporter dans le fichier texte.",,,,Non
316,Périodique,Roud Gustave,Souvenir,"Zofingia, Centralblatt des Schweizerischen Zofingervereins",,,5,,,1954-04,p. 278-281,,Fait,,,Oui
317,Périodique,Roud Gustave,"Un Muzot bien gardé (rubrique ""Les quatre saisons"")",Gazette de Lausanne,,,,,,1954-07-10(-11),p. 10,,Fait,,,Oui
605,Périodique,Roud Gustave,Ferme d'extrême automne,Semeur vaudois,,,47,,,1954-11-20,p. 4,"A comparer avec Ferme d'extrême automne, Économie, périodique du comptoir suisse, no 9, 1949, pp. 63-66.",,,,Non
320,Périodique,Roud Gustave,Hommage,Pays du Lac,,,"2e série, 2  (Hommage au poète Edmond-Henri Crisinel)",,,1954-12,p. 17-18,,Fait,,,Oui
318,Périodique,Roud Gustave,Petite halte à Pailly,Gazette de Lausanne,,,299,,,1954-12-18(-19),p. 17,"Campagne perdue, Ecrits III, p.173-178.",Fait,,,
319,Périodique,Roud Gustave,Gérard de Palézieux,Gazette de Lausanne,,,,,,1954-12-24(-25),p. 9,"Journal de Sierre et du Valais central, 1964. Salut à quelques peintres, p.99-104.",Fait,,,
326,Périodique,Roud Gustave,"À propos des Œuvres complètes de Ramuz, une discussion entre Gustave Roud et Emmanuel Buenzod",Gazette de Lausanne,,,,,,1955-01-08(-09),p. 9,"Réponse à l'article d'Emmanuel Buenzod, ""Situation de Ramuz"", La Gazette littéraire, 27 novembre 1954. Voir aussi E. Buenzod, ""Le village non brûlé"", Revue de Suisse, n°5, 20 février 1952, p. 145-151. L'article de Roud sera prolongé par un autre article, le 24 mars 1955, dans Gazette de Lausanne.",Fait,,,
614,Périodique,Roud Gustave,8 écrivains suisses répondent à nos questions,Jeunesse,,,2,,,1955-02(-03),p. 8,À propos de la lecture à l'école. Courte Interview.,Fait,,,Non
328,Périodique,Roud Gustave,À propos des œuvres complètes de Ramuz,Gazette de Lausanne,,,,,,1955-03-24,p. 7,"Article qui fait suite au débat du 8-9 janvier 1955, entre G. Roud et E. Buenzod (Gazette de Lausanne).",Fait,,,Oui
324,Périodique,Roud Gustave,Sur les poèmes de Georg Trakl,La Nouvelle Revue Française,,,30,,,1955-06,p. 1119-1121,"Reprise, en partie, de l'article paru dans Formes et couleurs, n°1, 1948. Avec des extraits de traduction de Trakl.",Fait,,,
323,Périodique,Roud Gustave,Villages…,Revue des PTT,,,6,,,1955-06,p. 213-214,"Les villages évoqués et la promenade du poète sont les mêmes que ceux de “Petite halte à Pailly”, Campagne perdue, Ecrits III, p.173-178. Cahiers, 6, p.132-134.",Fait,Oui,,Oui
,Traduction,Roud Gustave,Sur les poèmes de Georg Trakl,La Nouvelle Revue Française,,,30,,,1955-06,p. 1119-1121,"Reprise, en partie, de l'article paru dans Formes et couleurs, n°1, 1948. Avec des extraits de traduction de Trakl.",Fait + photocopié,,,Non
330,Périodique,Roud Gustave,De Carrouge à Grignan. Lettre à Philippe Jaccottet,Gazette de Lausanne,,,,,,1955-06-04(-05),p. 9 et 11,"Repris dans ""Lettre"", Le Repos du cavalier, Ecrits II, pp. 277-284.",Fait,,,
331,Périodique,Roud Gustave,Le Paysan,Réforme,,,534,,,1955-06-11,p. 6,"Paru pour la première fois, avec de légères différences, dans la revue Economie en septembre 1945.",Fait,Non,,Oui
325,Périodique,Roud Gustave,Feuillets du Journal de Gustave Roud,Journal de la Maison Charles Veillon,,,3,Lausanne,,1955-07,p. 41,,Fait,,,
333,Périodique,Roud Gustave,"La Poésie de Pierre-Louis Matthey (rubrique ""Moments littéraires"")",Gazette de Lausanne,,,,,,1955-10-22(-23),p. 10,,Fait,,,Oui
322,Périodique,Roud Gustave,Pour un Requiem,Pour l'Art,,,45,,,1955-11(-12),p. 3-4,"Requiem, Ecrits III, p.50-53.",Fait,,,
676,Périodique,Roud Gustave,Itinéraire,L'Écho de la Broye,,,92,,,1955-12-02,p. 4,,Fait,,,Oui
338,Périodique,Roud Gustave,L'Ancien Bruit des fléaux à la campagne (Campagne d'hier),Journal et Feuille d'Avis du Valais et de Sion,,,,,,1956-04-03,p. 1,"Feuille d'avis des Montagnes, Le Locle, 1956-04-24. L'Écho de la Broye, 1956-05-8.",Fait,,,Oui (coupures de presse des trois journaux)
339,Périodique,Roud Gustave,"Catherine Colomb, romancière vaudoise (""Moments littéraires"")",Gazette de Lausanne,,,,,,1956-04-28(-29),p. 10,"Repris dans Cahiers 9, p. 63-68.",Fait,,,Oui
340,Périodique,Roud Gustave,Les Cahiers vaudois furent un combat,Gazette de Lausanne,,,,,,1956-05-12(-13),p. 9 et 13,,Fait,,,Oui (manque la p. 13)
342,Périodique,Roud Gustave,[Rien n'est plus intolérable…],Gazette de Lausanne,,,,,,1956-11-17(-18),p. 9,La Gazette propose à différents écrivains de réagir à l'insurrection de Budapest (oct-nov 1956).,Fait,,,Oui
343,Périodique,Roud Gustave,Une Sainte-Victoire de Cézanne au Cercle d'Art,Carreau,,,49,,,1957-03,p. 5,,Fait,,,Non
344,Périodique,Roud Gustave,La lampe éteinte et la chanson perdue,Gazette de Lausanne,,,,,,1957-04-20(-21),p.9,"Repris avec quelques variantes dans “La lampe éteinte et la chanson perdue”, Campagne perdue, Ecrits III, p.144-151",Fait,,,Oui
345,Périodique,Roud Gustave,Anniversaire,La Guilde du Livre,,,5,,,1957-05,p. 170-171,"Ramuz, vingt ans après, numéro thématique de la Revue neuchâteloise, 38, 1967, p. 1-2 Avec Ramuz, p. 9-16.",Fait,,,Non (mais dans boîte La Guilde du Livre)
346,Périodique,Roud Gustave,Le Monde réel,Pour l'Art,,,54,,,1957-05(-06),p.3-4,"Cf. “Le Monde réel”, Gazette de Lausanne, 19 octobre 1946. Lectures, p.31-34. Cette nouvelle version comporte quelques modification, principalement au début et à la fin.",Fait,,,Oui
583,Œuvre poétique,Roud Gustave,Étoile,La Gazette littéraire,,,139,,,1957-06-15(-16),p. 9,"Avec une photographie de bûcherons, de Gustave Roud. Même texte que ""Etoile"", dans ""Le Repos du Cavalier"".",,,,Non
347,Périodique,Roud Gustave,Je me souviens…,Semeur vaudois,,,29,,,1957-07-20,p. 1,Repris de [SI CE QU'ON APPELLE UN « PRIX LITTÉRAIRE » …],Fait,,,Oui
348,Périodique,Roud Gustave,Une expérience poétique,La Guilde du Livre,,,8,,,1957-08,p. 305-306,"Ce texte est une réponse de Roud à Jaccottet, lors de la cérémonie du Crêt-Bérard, à l'occasion des soixante ans du poète. Version tronquée de celui qui paraîtra dans Pour l'art, en septembre - octobre 1957. Lectures, p. 35-40.",Fait mais pas inséré (texte identique mais incomplet),,,Oui
349,Périodique,Roud Gustave,Réponse à Philippe Jaccottet,Pour l'Art,,,56,,,1957-09(-10),p. 17-21,"Lectures, p. 35-40",Fait,,,Oui
353,Périodique,Roud Gustave,Merci,Le Courrier de la Broye et du Jorat,,,"8e année, 2",,,1958-01-09,p. 1-2,Discours de G. Roud lors de la remise de la bourgeoisie d'honneur de Carrouge,Fait,Oui,,Oui
354,Périodique,Roud Gustave,Moissons,Semeur vaudois,,,32,,,1958-08-09,p. 1,"Reprend, avec de nombreuses variantes, un texte paru dans la revue Aujourd'hui, n°90, en août 1931. Cahiers, 6, p.99-100.",Fait,Oui (photo de Roud ?),,Oui
355,Périodique,Roud Gustave,Sur Auberjonois,"Schweizer Kunst, Art Suisse, Arte Svizzera",,,9,,,1958-09,p. 97-100,"Reprise de la préface pour le catalogue de la rétrospective René Auberjonois, au Musée cantonal des Beaux-Arts de Lausanne, du 6 septembre au 19 octobre 1958. Avant les autruches, après les iguanes, p. 453-457.",Pas fait,,,Oui
357,Périodique,Roud Gustave,Un livre sur Gaston Vaudou,Gazette de Lausanne,,,,,,1958-09-27(-28),p. 16,"Repris dans ""Une toile un visage"", augmenté d'un paragraphe et avec deux termes mis en italiques.",Pas fait,Oui,,
361,Périodique,Roud Gustave,"[Amitié, amour, piété…]",Gazette de Lausanne,,,,,,1959-05-02(-03),p. 9-10,"Dans l'article ""Georges Nicole vu par ses amis"". Avec la traduction d'un extrait de Novalis.",Fait,,,Oui
362,Périodique,Roud Gustave,Aujourd'hui,Gazette de Lausanne,,,,,,1959-10-31(-11-01),p. 9,"Cet article est repris dans la Préface aux Lettres de C.F. Ramuz (1919-1947), Etoy, Les Chantres, 1959, t.II, p.25-31.",Pas fait,,,Non
